StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q281_Browser,Q281_Version,Q281_Operating System,Q281_Resolution,Q283_Browser,Q283_Version,Q283_Operating System,Q283_Resolution,Q205,Q284_1,Q284_2,Q284_3,Q290_1,Q290_2,Q290_3,Q287_1,Q287_2,Q287_3,Q293_1,Q293_2,Q293_3,Q296_1,Q296_2,Q296_3,Q299_1,Q299_2,Q299_3,1_Q174_11,2_Q174_11,3_Q174_11,4_Q174_11,5_Q174_11,6_Q174_11,7_Q174_11,8_Q174_11,1_Q175_11,2_Q175_11,3_Q175_11,4_Q175_11,5_Q175_11,6_Q175_11,7_Q175_11,8_Q175_11,1_Q177_11,2_Q177_11,3_Q177_11,4_Q177_11,5_Q177_11,6_Q177_11,7_Q177_11,8_Q177_11,1_Q176_11,2_Q176_11,3_Q176_11,4_Q176_11,5_Q176_11,6_Q176_11,7_Q176_11,8_Q176_11,1_Q179_11,2_Q179_11,3_Q179_11,4_Q179_11,5_Q179_11,6_Q179_11,7_Q179_11,8_Q179_11,Q228_1,Q228_2,Q228_3,Q228_4,Q228_5,Q228_6,Q260_1,Q261_1,Q266_1,Q267_1,Q272_1,Q273_1,Q275_1,Q276_1,Q184_1,Q186_1,Q278_1,Q279_1,State_Familiar_1,State_Familiar_2,State_Familiar_3,State_Familiar_4,State_Familiar_5,State_Familiar_6,State_Familiar_7,State_Familiar_8,PastElectionFamiliar_1,PastElectionFamiliar_2,PastElectionFamiliar_3,PastElectionFamiliar_4,PastElectionFamiliar_5,PastElectionFamiliar_6,PastElectionFamiliar_7,PastElectionFamiliar_8,Party_Likability_1,Party_Likability_2,Polarization_Beliefs_1,Polarization_Beliefs_2,Polarization_Beliefs_3,Polarization_Beliefs_4,Q236,Q238,Q240,Q242,Q244,Q244_5_TEXT,Q246,Q248,Q248_5_TEXT,Q250,Q252,Q252_5_TEXT,Q256,Q256_6_TEXT,Q258,Q260,Q262,Q15,mTurkCode,mapNumCode,condition
10/30/20 7:51,10/30/20 7:52,0,31,61,0,10/31/20 7:52,R_2uqTCvu6hTBQtUz,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244150,37,
10/30/20 7:47,10/30/20 7:52,0,31,272,0,10/31/20 7:52,R_O35ZuOZsbebCq6l,,,,,anonymous,EN,,,,,,,,,1,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476368,21,
10/30/20 7:51,10/30/20 7:52,8,28,24,0,10/31/20 7:52,R_3pfZf9rpGtUFUVa,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839149,48,
10/30/20 7:51,10/30/20 7:51,0,31,23,0,10/31/20 7:52,R_1hRc6J9FX5ocKBj,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693999,26,
10/30/20 7:51,10/30/20 7:51,0,31,13,0,10/31/20 7:52,R_1hXuR2uKC2HVy8r,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425228,65,
10/30/20 7:45,10/30/20 7:52,0,31,414,0,10/31/20 7:52,R_333TJBqIlyfKwIb,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76765,6,
10/30/20 7:52,10/30/20 7:52,0,31,12,0,10/31/20 7:52,R_3n03jhMQo2s2ful,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812180,34,
10/30/20 7:51,10/30/20 7:52,0,31,55,0,10/31/20 7:52,R_3sBtjbVigSbQWTx,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250341,5,
10/30/20 7:50,10/30/20 7:52,0,28,118,0,10/31/20 7:52,R_3KH4oOFc6lypQF7,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445169,33,
10/30/20 7:52,10/30/20 7:52,0,31,54,0,10/31/20 7:53,R_23ZSeffv3DnxvVB,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Neutral,Dislike,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90894,55,
10/30/20 7:51,10/30/20 7:52,0,31,21,0,10/31/20 7:53,R_2Tq3KE8k97Bc5lE,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409688,2,
10/30/20 7:51,10/30/20 7:52,0,31,16,0,10/31/20 7:53,R_aVIhd3B2O3vL9rH,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559598,21,
10/30/20 7:52,10/30/20 7:52,8,31,21,0,10/31/20 7:53,R_1IN9giaYt6liMOa,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731810,2,
10/30/20 7:43,10/30/20 7:53,0,99,553,0,10/31/20 7:53,R_2zSG626oxrn1GR6,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,,,,,,,,,51,33,33,50,39,40,40,34,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,78,84,,,,,3,3,3,2,4,4,4,4,2,2,2,2,2,2,2,2,76,76,6,7,6,5,Good map survey,yes,white,red,2,,,3,,5,1,,5,,5,4,2,Good Map survey,493721,57,redblue
10/30/20 7:52,10/30/20 7:52,0,31,29,0,10/31/20 7:53,R_1FyrmnWxJmDtzhm,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Like,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741694,1,
10/30/20 7:51,10/30/20 7:52,0,28,115,0,10/31/20 7:53,R_3GybiRJfikA4DBm,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226455,25,
10/30/20 7:53,10/30/20 7:53,0,31,21,0,10/31/20 7:53,R_28BwdxAeLAShjBf,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989111,34,
10/30/20 7:52,10/30/20 7:53,0,31,66,0,10/31/20 7:54,R_1ifDCJRdTEwbDYa,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577068,14,
10/30/20 7:50,10/30/20 7:53,0,28,178,0,10/31/20 7:54,R_1l3lALKyjpjFup8,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434180,62,
10/30/20 7:44,10/30/20 7:53,0,40,544,0,10/31/20 7:54,R_1oAQKKDVyup0JWY,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,46,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399631,45,greenorange
10/30/20 7:53,10/30/20 7:53,8,28,33,0,10/31/20 7:54,R_wXfQJ4wtJGKSCOd,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481243,6,
10/30/20 7:43,10/30/20 7:54,0,81,634,0,10/31/20 7:54,R_10qQI3KF97UvS1R,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Neutral,Like,Dislike,,,,52,39,48,83,45,36,52,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,63,77,3,2,2,1,3,1,4,5,2,2,2,2,2,2,1,2,73,2,7,7,6,1,Perceptions of bipartisan leanings and values by state.,No.,Did not see any color other than grey.,,,,,,,,,,,,,,,,788328,31,grey
10/30/20 7:53,10/30/20 7:54,8,28,35,0,10/31/20 7:54,R_3PtRMU7f22wzbxY,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679032,7,
10/30/20 7:50,10/30/20 7:54,0,66,241,0,10/31/20 7:54,R_Oyb59EuUh3yRIe5,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,79,3,27,24,5,31,99,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304529,43,grey
10/30/20 7:44,10/30/20 7:54,0,99,584,0,10/31/20 7:54,R_3iwdUyckFDkyAw4,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,61,64,50,47,57,51,60,50,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,55,59,,,,,3,4,3,5,4,3,2,3,3,2,2,1,2,3,3,2,56,55,4,5,6,4,it good to learn,nothing,blue,i think blue or red,2,,2,2,,3,1,,5,,5,4,2,none,193763,64,redblue
10/30/20 7:53,10/30/20 7:54,0,31,88,0,10/31/20 7:54,R_vHazhrf1i8E82lj,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215655,41,
10/30/20 7:43,10/30/20 7:54,0,31,641,0,10/31/20 7:55,R_1NaDBAqlbtyiu2Y,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513990,54,
10/30/20 7:54,10/30/20 7:55,0,31,23,0,10/31/20 7:55,R_5v80jknh5nQeLFn,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Neutral,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351398,40,
10/30/20 7:54,10/30/20 7:54,0,31,30,0,10/31/20 7:55,R_3HzvduglKLxqN6Y,,,,,anonymous,EN,,,,,,,,,1,,,,Neutral,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96283,50,
10/30/20 7:54,10/30/20 7:55,0,31,50,0,10/31/20 7:55,R_RkpLvjw3OLcZmpj,,,,,anonymous,EN,,,,,,,,,1,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669665,67,
10/30/20 7:52,10/30/20 7:54,0,31,127,0,10/31/20 7:55,R_3p4KAdlnqYhfgW5,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772931,18,
10/30/20 7:52,10/30/20 7:54,0,31,150,0,10/31/20 7:55,R_a2TkwYRDFDdTbCp,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699324,32,
10/30/20 7:54,10/30/20 7:55,0,31,32,0,10/31/20 7:55,R_3p4RV3NtDxT99Zm,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438116,18,
10/30/20 7:46,10/30/20 7:55,0,78,504,0,10/31/20 7:55,R_08u9q32hV6LzARP,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,65,53,63,68,39,42,57,74,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,48,54,,,,,3,4,4,4,4,3,4,4,2,2,2,2,2,2,2,2,66,38,6,5,6,5,about political,,,,,,,,,,,,,,,,,,788012,18,redblue
10/30/20 7:55,10/30/20 7:55,0,28,25,0,10/31/20 7:56,R_3lR2HdYGvi8DqyS,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225790,30,
10/30/20 7:51,10/30/20 7:55,0,66,244,0,10/31/20 7:56,R_4G9ETQ8r6Vmyw7f,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,28,24,22,26,24,22,25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189300,47,grey
10/30/20 7:55,10/30/20 7:56,8,28,45,0,10/31/20 7:56,R_2rUBrXFXF9qzyfn,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460226,16,
10/30/20 7:43,10/30/20 7:56,0,79,758,0,10/31/20 7:56,R_1l5z1EicCgWkNXJ,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,46,50,40,25,20,82,44,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,100,100,,,,,,,,,5,3,5,5,5,3,5,5,2,2,2,2,1,1,1,2,0,100,6,4,4,1,political map in elections,no,,,,,,,,,,,,,,,,,145871,51,greenorange
10/30/20 7:49,10/30/20 7:55,0,79,408,0,10/31/20 7:56,R_eqUxqaTxbtVOYIV,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,39,40,42,61,31,50,43,Like,Neutral,Neutral,Neutral,Neutral,Neutral,54,57,,,,,,,,,,,3,3,4,2,4,3,4,4,2,1,2,2,2,3,2,1,49,80,6,5,6,6,good,nothing,,,,,,,,,,,,,,,,,660587,21,greenorange
10/30/20 7:55,10/30/20 7:57,0,49,101,0,10/31/20 7:57,R_3I4Wwm5EPf6auWT,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,87,87,83,79,82,81,74,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331381,32,greenorange
10/30/20 7:49,10/30/20 7:56,0,99,423,0,10/31/20 7:57,R_1GCtCZOyr1uwgm2,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Neutral,Dislike,Like,,,,,,,,,85,24,50,59,25,84,48,21,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,67,59,,,,,4,3,4,2,4,3,4,5,1,2,3,2,1,2,2,3,59,40,6,3,7,3,ELECTION VOTING POLE,RED ,RED,GREEN,2,,2,3,,4,1,,1,,5,4,1,GOOD SURVEY,133102,20,redblue
10/30/20 7:44,10/30/20 7:57,0,81,758,0,10/31/20 7:57,R_294xWIpog58bRQh,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,46,70,70,65,40,70,60,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,65,61,,,,,,,,,,,3,3,3,2,3,1,1,2,2,2,2,2,1,1,1,2,40,70,6,6,6,5,Evaluating thoughts about how people feel about our government parties.,"Not really, red and blue were not used to signify parties.","Green and white, I did not associate them.",,,,,,,,,,,,,,,,945443,61,greenorange
10/30/20 7:56,10/30/20 7:56,0,28,28,0,10/31/20 7:57,R_8iwIGK7lDIFqSpb,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114624,29,
10/30/20 7:56,10/30/20 7:59,0,40,184,0,10/31/20 7:59,R_1mxyxWBNccIkvNE,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,48,,,79,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904064,36,grey
10/30/20 7:58,10/30/20 7:59,0,31,52,0,10/31/20 7:59,R_s54aL0lxJKTA18J,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Neutral,Dislike,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312919,25,
10/30/20 7:59,10/30/20 7:59,0,31,27,0,10/31/20 7:59,R_eJ9slGAx7soJiX7,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,Like,Like,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381286,70,
10/30/20 7:46,10/30/20 7:59,0,99,795,0,10/31/20 7:59,R_2Y2MiJ0sphsF6GW,,,,,anonymous,EN,,,,,,,,,1,,,,,,,Like,Dislike,Neutral,,,,,,,,,,53,45,53,56,46,48,53,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,70,25,3,2,2,2,5,3,2,2,2,3,2,3,1,1,1,2,68,14,7,7,6,5,Perception of political attitudes in the US.,Not really.,"My map was white, I didn't notice any other color.","The county map was white, I didn't notice any other color.",1,,1,4,,6,1,,5,,6,3,2,Good luck with your research!,587157,57,grey
10/30/20 7:59,10/30/20 7:59,0,31,44,0,10/31/20 7:59,R_UDzn3cwG6mze9QR,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867119,49,
10/30/20 7:56,10/30/20 7:59,0,31,144,0,10/31/20 7:59,R_1j9sBh45LJe9taU,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233760,28,
10/30/20 7:47,10/30/20 8:00,8,28,738,0,10/31/20 8:00,R_2U4KMFJEnYP604V,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574770,67,
10/30/20 7:54,10/30/20 8:00,0,31,342,0,10/31/20 8:00,R_8eHA7Ycvs4clVuN,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,,,,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946532,39,
10/30/20 7:59,10/30/20 8:00,0,40,48,0,10/31/20 8:00,R_22A0gC5xGHfw0qW,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965848,37,greenorange
10/30/20 7:46,10/30/20 8:00,0,31,852,0,10/31/20 8:00,R_1ietDAeT5OluTN8,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Dislike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714931,59,
10/30/20 7:48,10/30/20 8:00,0,99,735,0,10/31/20 8:01,R_1Ok4WvalNnp2esO,,,,,anonymous,EN,,,,,,,,,1,,,,Dislike,Neutral,Like,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,15,55,60,25,45,55,55,Like,Neutral,Neutral,Neutral,Neutral,Neutral,40,80,,,,,,,,,,,2,4,3,1,2,1,1,1,2,1,2,2,1,1,2,1,75,5,6,7,6,2,Perception of party affiliation,"No, I didn't take note of the colors really","Greens and browns. No, I didn't associate them with any party","I didn't notice colors on the second task, and thus didn't associate them with any particular party.",1,,1,2,,4,3,,5,,38,3,2,,286344,22,greenorange
10/30/20 7:47,10/30/20 8:01,0,99,855,0,10/31/20 8:01,R_5AB4HKuqHylXl8R,,,,,anonymous,EN,,,,,,,,,1,Dislike,Like,Neutral,,,,,,,,,,,,,,,,12,20,20,17,18,20,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,83,74,4,3,4,3,4,4,3,4,2,3,3,2,3,3,2,3,65,84,6,6,5,6,essential one,it is  provoking thought about nature,green.. yes,grey,2,,2,3,,5,2,,2,,44,4,1,good,729253,26,grey
10/30/20 7:52,10/30/20 8:01,0,43,515,0,10/31/20 8:01,R_beYgqgL1lMcFubn,,,,,anonymous,EN,,,,,,,,,1,,,,,,,,,,Like,Neutral,Dislike,,,,,,,,,,,,,,,,,,,,,,,40,19,61,71,91,42,40,40,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258021,44,redblue
